title,theme,status,workDate,endWorkDate,pubDate,mediumURL,liPubDate,linkedinURL,canonicalSite,blogURL,blogPath,cartoon,chatDate,draftPath,notes,altText,caption
The Noticer's Question: When Strategic Oversight Catches What Tests Miss,building,published,2025-10-18,,2025-10-24,https://medium.com/building-piper-morgan/the-noticers-question-when-strategic-oversight-catches-what-tests-miss-3bd6a06ffac1,,,,,,robot-notice,2025-10-04,,
When the Best Way Forward is Backwards,insight,published,2025-09-13,,2025-10-25,https://medium.com/building-piper-morgan/when-the-best-way-forward-is-backwards-d0c3c9e141cc,2025-10-25,https://www.linkedin.com/pulse/when-best-way-forward-backwards-christian-crumlish-dvgkc/?trackingId=J7IXejeBSLa2lNfqRJ2N%2Bw%3D%3D,drafted,,,robot-guggenheim,2025-09-12,,
The Methodology That Discovered Itself,insight,published,2025-09-13,,2025-10-26,https://medium.com/building-piper-morgan/the-methodology-that-discovered-itself-6ebe523a6856,2025-10-26,https://www.linkedin.com/pulse/methodology-discovered-itself-christian-crumlish-ogrwc/?trackingId=CrhcQzB%2BQ9iRD%2FQvZZFLlg%3D%3D,started,,,robot-self,2025-10-04,,
When the System Shows You What's Missing,building,published,2025-10-19,,2025-10-27,https://medium.com/building-piper-morgan/when-the-system-shows-you-whats-missing-c877abacff94,,,,,,robot-tooth,2025-10-04,,
The Infrastructure Dividend: When Months of Building Pay Off in Hours,building,published,2025-10-20,,2025-10-27,https://medium.com/building-piper-morgan/the-infrastructure-dividend-when-months-of-building-pay-off-in-hours-84e1a34cefd7,,,,,,robot-gizmo,2025-10-04,,
Complete Means Complete: Three Standards in One Day,building,published,2025-10-21,,2025-10-28,https://medium.com/building-piper-morgan/complete-means-complete-three-standards-in-one-day-ed03fc6696ec,,,,,,robot-room,2025-10-04,,
The March to Alpha: When Methodology Discipline Enables Aggressive Scope,building,published,2025-10-22,,2025-10-29,https://medium.com/building-piper-morgan/the-march-to-alpha-when-methodology-discipline-enables-aggressive-scope-27e1d330581a,,,,,,robot-road,2025-10-04,,
The Time Pressure Intervention: When 3 Minutes of Course Correction Saves Hours,building,published,2025-10-23,,2025-10-30,https://medium.com/building-piper-morgan/the-time-pressure-intervention-when-3-minutes-of-course-correction-saves-hours-5b7b326d855d,,,,,,robot-pilot,2025-10-04,,
Preparing the House for Visitors: When Your Code Is Ready But Your Alpha Isn't,building,published,2025-10-24,,2025-10-31,https://medium.com/building-piper-morgan/preparing-the-house-for-visitors-when-your-code-is-ready-but-your-alpha-isnt-c3aa73273705,,,,,,robot-visitors,2025-10-04,,
Haiku Does the Impossible: Architectural Work at Fraction of Cost,building,published,2025-10-25,,2025-10-31,https://medium.com/building-piper-morgan/haiku-does-the-impossible-architectural-work-at-fraction-of-cost-488b596f3048,,,,,,robot-haiku,2025-10-04,,
The Archaeology of Accumulated Files: How Documentation Debt Nearly Buried the Project,insight,published,2025-09-19,,2025-11-01,https://medium.com/building-piper-morgan/the-archaeology-of-accumulated-files-how-documentation-debt-nearly-buried-the-project-715d6228660b,2025-11-01,https://www.linkedin.com/pulse/archaeology-accumulated-files-how-documentation-debt-nearly-crumlish-nzukc/?trackingId=9FJx1IqUSqSxS3DxIlO6RQ%3D%3D,started,,,robot-fiing,2025-09-18,,
10/4: The Review That Answered Itself: Why LLMs Need to Shut Up Sometimes,insight,published,2025-10-03,,2025-11-02,https://medium.com/building-piper-morgan/the-review-that-answered-itself-why-llms-need-to-shut-up-sometimes-3bdba32e12ce,2025-11-02,https://www.linkedin.com/pulse/review-answered-itself-why-llms-need-shut-up-christian-crumlish-rsw2c/,started,,,robot-gag,2025-10-04,,
The Discovery Testing Philosophy: Testing What Matters for Alpha,building,published,2025-10-26,,2025-11-03,https://medium.com/building-piper-morgan/the-discovery-testing-philosophy-testing-what-matters-for-alpha-638b66762064,,,,,,robot-bakeoff,2025-10-04,,
"When Documentation Becomes Critical: The 1,630 Lines That Stand Between Alpha and Chaos",building,published,2025-10-27,,2025-11-03,https://medium.com/building-piper-morgan/when-documentation-becomes-critical-the-1-630-lines-that-stand-between-alpha-and-chaos-7c5d4ba1e1a4,,,,,,robot-flood,2025-10-04,,
"When the Documentation Lied: Seven Blockers Hiding in 1,630 Lines",building,published,2025-10-28,,2025-11-04,https://medium.com/building-piper-morgan/when-the-documentation-lied-seven-blockers-hiding-in-1-630-lines-59ec35fb0d31,,,,,,robot-brochure,2025-10-04,,
The Wizard That Learned to Restart Itself,building,published,2025-10-29,,2025-11-05,https://medium.com/building-piper-morgan/the-wizard-that-learned-to-restart-itself-202fd198aa59,,,,,,robot-wizard,2025-10-04,,
The Birthday Breakthrough: When Discipline Beats Volume,building,published,2025-10-30,,2025-11-06,https://medium.com/building-piper-morgan/the-birthday-breakthrough-when-discipline-beats-volume-97d9b483cbaf,,,,,,robot-birthday,2025-10-04,,
The Two Realities Problem: When Your Database is Sophisticated and Your Web Tier Has Zero Auth,building,published,2025-10-31,,2025-11-07,https://medium.com/building-piper-morgan/the-two-realities-problem-when-your-database-is-sophisticated-and-your-web-tier-has-zero-auth-392ba601a8e2?postPublishedType=initial,,,,,,robot-patio,2025-10-04,,
"The Day We Fixed Everything: 9,292 Lines in 12 Hours",building,published,2025-11-01,,2025-11-07,https://medium.com/building-piper-morgan/the-day-we-fixed-everything-9-292-lines-in-12-hours-feb7ebba813f,,,,,,robot-fixit,2025-10-04,,
Missing the Conceptual Forest for the Syntax Trees: When Pattern Detection Finds Everything Except the Breakthroughs,insight,published,2025-10-03,,2025-11-08,https://medium.com/building-piper-morgan/missing-the-conceptual-forest-for-the-syntax-trees-what-we-learned-when-pattern-detection-found-501729b7fa7a,2025-11-08,https://www.linkedin.com/pulse/missing-conceptual-forest-syntax-trees-what-we-learned-crumlish-ohxpc/,started,,,robot-forest,2025-10-04,,
"Small Fixes, Massive Leverage: The Compound Effect of Process Improvements",insight,published,2025-10-12,,2025-11-09,https://medium.com/building-piper-morgan/small-fixes-massive-leverage-the-compound-effect-of-process-improvements-05924bc37e8a,2025-11-09,https://www.linkedin.com/pulse/small-fixes-massive-leverage-compound-effect-process-crumlish-9rlnc/?published=t,,,,robot-fixes,2025-10-04,,
Building on the Foundation: When Archaeological Discovery Becomes Pattern,building,published,2025-11-02,,2025-11-10,https://medium.com/building-piper-morgan/building-on-the-foundation-when-archaeological-discovery-becomes-pattern-826650dbcb52,,,,,,robot-pillars,2025-10-04,,
When Four Out of Six is Enough: Architecture Sets the Limits,building,published,2025-11-03,,2025-11-10,https://medium.com/building-piper-morgan/when-four-out-of-six-is-enough-architecture-sets-the-limits-dda267872398,,,,,,robot-spans,2025-10-04,,
The 16.5 Hour Foundation: When Simple Wiring Becomes Architecture,building,published,2025-11-04,,2025-11-11,https://medium.com/building-piper-morgan/the-16-5-hour-foundation-when-simple-wiring-becomes-architecture-b2c33e4aaa2c,,,,,,robot-assembly,2025-10-04,,
The Long Winding Road to Done,building,published,2025-11-05,,2025-11-12,https://medium.com/building-piper-morgan/the-long-winding-road-to-done-366181485b03,,,,,,robot-winding,2025-10-04,,
Working While Living: Three Days of Travel and Planning,building,published,2025-11-06,2025-11-08,2025-11-13,https://medium.com/building-piper-morgan/working-while-living-three-days-of-travel-and-planning-2c985244975a?postPublishedType=initial,,,,,,robot-hotel,2025-10-04,,
The Agent Tag-Team: When Frustration Becomes Protocol,building,published,2025-11-09,2025-11-10,2025-11-14,https://medium.com/building-piper-morgan/the-agent-tag-team-when-frustration-becomes-protocol-b2677f7c1e59?postPublishedType=initial,,,,,,robot-tag,2025-10-04,,
The Discovery Pattern: Why Verification Before Implementation Saves Time,insight,published,2025-10-12,,2025-11-15,https://medium.com/building-piper-morgan/the-discovery-pattern-why-verification-before-implementation-saves-time-b7e099d26063?postPublishedType=initial,2025-11-15,https://www.linkedin.com/pulse/discovery-pattern-why-verification-before-saves-time-crumlish-dndsc/,,,,robot-weeks,2025-10-04,,
The AI Partnership Model: Operating at Your Highest Thinking Level,insight,published,2025-10-12,,2025-11-16,https://medium.com/building-piper-morgan/the-ai-partnership-model-operating-at-your-highest-thinking-level-f442a4472c68?postPublishedType=initial,2025-11-16,https://www.linkedin.com/pulse/ai-partnership-model-operating-your-highest-thinking-level-crumlish-vllrc/,,,,robot-handshake,2025-10-04,,
The Alpha Milestone: When Documentation Prevents Disaster,building,published,2025-11-11,,2025-11-17,https://medium.com/building-piper-morgan/the-alpha-milestone-when-documentation-prevents-disaster-59942417c037?postPublishedType=initial,,,,,,robot-alpha,2025-10-04,,
Why Wait for Beta? The Strategic Pivot,building,published,2025-11-12,,2025-11-19,https://medium.com/building-piper-morgan/why-wait-for-beta-the-strategic-pivot-b47cc0a82c1a?postPublishedType=initial,,,,,,robot-pivot,2025-10-04,,
Foundation Stones & Strategic Breakthroughs,building,published,2025-11-13,2025-11-15,2025-11-20,https://medium.com/building-piper-morgan/foundation-stones-strategic-breakthroughs-171a16b30166?postPublishedType=initial,,,,,,robot-cornerstone,2025-11-19,,
"The Skills Convergence: Three Problems, One Solution",building,published,2025-11-15,,2025-11-21,https://medium.com/building-piper-morgan/the-skills-convergence-three-problems-one-solution-63f5c3c9b97f,,,,,,robot-converge,2025-11-19,,
Weekly Ship #019: First Users and Fat Markers,shipping news,published,2025-11-21,2025-11-27,2025-11-28,,2025-11-28,https://www.linkedin.com/pulse/weekly-ship-019-first-users-fat-markers-christian-crumlish-fvsic/,,,,piper-ship,2025-11-19,,
The Pattern Detective's Evolution: From Curator to Noticer,insight,published,2025-10-19,,2025-11-22,https://medium.com/building-piper-morgan/the-pattern-detectives-evolution-from-curator-to-noticer-a6aef80dce76?postPublishedType=initial,2025-11-22,https://www.linkedin.com/pulse/pattern-detectives-evolution-from-curator-noticer-christian-crumlish-zn2ic/?published=t,,,,robot-pattern,2025-10-04,,
"Drift, Resilience and Expansion Joints",insight,published,2025-10-19,,2025-11-23,https://medium.com/building-piper-morgan/drift-resilience-and-expansion-joints-why-systems-wobble-instead-of-break-0eeccb984fed,2025-11-23,https://www.linkedin.com/pulse/drift-resilience-expansion-joints-why-systems-wobble-instead-v7uoc/,,,,robot-expand,2025-10-04,,
From Chaos to Cathedral,building,published,2025-11-17,2025-11-19,2025-11-24,https://medium.com/building-piper-morgan/from-chaos-to-cathedral-54b651d6047e,,,,,,robot-chaca,2025-11-19,,
When Investigation Becomes Certainty,building,published,2025-11-19,2025-11-20,2025-11-26,https://medium.com/building-piper-morgan/when-investigation-becomes-certainty-d4f984155c40?postPublishedType=initial,,,,,,robot-converge,2025-11-19,,
The 15-agent Day,building,published,2025-11-21,,2025-11-28,https://medium.com/building-piper-morgan/the-15-agent-day-76531cadc207?postPublishedType=initial,,,,,,robot-15-agents,2025-11-19,,
Weekly Ship #020: Convergence,shipping news,published,2025-11-28,2025-12-04,2025-12-05,,2025-12-05,https://www.linkedin.com/pulse/weekly-ship-020-convergence-christian-crumlish-bamcc/,,,,piper-ship,2025-11-19,,
The Knowledge Graph Transformation: From Retrieval to Reasoning,insight,published,2025-10-24,2025-10-24,2025-11-29,https://medium.com/building-piper-morgan/the-knowledge-graph-transformation-from-retrieval-to-reasoning-bd3b9048c537,2025-11-29,https://www.linkedin.com/pulse/knowledge-graph-transformation-from-retrieval-christian-crumlish-ewyrc/?trackingId=%2F8mozn1iQ0WWf2w5RK7BgQ%3D%3D,,,,robot-reason,2025-10-04,,
Language is Culture: How Methodological Documentation Creates Shared Understanding,insight,published,2025-10-24,2025-10-24,2025-11-30,https://medium.com/building-piper-morgan/language-is-culture-how-methodological-documentation-creates-shared-understanding-41107523d04c,2025-11-30,https://www.linkedin.com/pulse/language-culture-how-methodological-documentation-creates-crumlish-sypuc,,,,robot-culture,2025-10-04,,
From 15 Agents to One User,building,published,2025-11-21,2025-11-24,2025-12-02,https://medium.com/building-piper-morgan/from-15-agents-to-one-user-64a1afbb1ed8,,,,,,robot-guest,2025-11-19,,
Living in the Questions,building,published,2025-11-25,2025-11-27,2025-12-04,https://medium.com/building-piper-morgan/living-in-the-questions-b8466e5a2ad0?postPublishedType=initial,,,,,,robot-questions,2025-11-19,,
"Weekly Ship #021: Quality, Depth, and Rest",shipping news,published,2025-12-05,2025-12-11,2025-12-16,,2025-12-16,https://www.linkedin.com/pulse/weekly-ship-021-quality-depth-rest-christian-crumlish-1yvrc/,,,,piper-ship,2025-11-19,,
The Archaeological Approach: Why Phase -1 Investigation Pays for Itself,insight,published,2025-10-28,2025-10-28,2025-12-08,https://medium.com/building-piper-morgan/the-archaeological-approach-why-phase-1-investigation-pays-for-itself-52d0bbb9b00a,,https://www.linkedin.com/pulse/archaeological-approach-why-phase-1-investigation-pays-crumlish-1rbgc/,,,,robot-vacuum-2,2025-10-04,,
When Friends Sharpen Your Chisels,building,published,2025-11-28,2025-11-30,2025-12-09,https://medium.com/building-piper-morgan/when-friends-sharpen-your-chisels-on-advice-that-removes-friction-e2cc9347f58e,,,,,,robot-chisels,2025-11-19,,
Validation-Driven Development: When Tests Enable Bold Moves,insight,published,2025-11-01,2025-11-04,2025-12-10,https://medium.com/building-piper-morgan/validation-driven-development-when-tests-enable-bold-moves-f8ebb5564cd9,2025-12-10,https://www.linkedin.com/pulse/validation-driven-development-when-tests-enable-bold-moves-crumlish-v164c/,,,,robot-safety,2025-11-19,,
"Weekly Ship #022: Rest, Reset Reality",shipping news,published,2025-12-12,2025-12-18,2025-12-24,,2025-12-24,https://www.linkedin.com/pulse/weekly-ship-022-rest-reset-reality-christian-crumlish-hcnsc,,,,piper-ship,2025-11-19,,
The Three Layers,building,published,2025-12-01,2025-12-04,2025-12-16,https://medium.com/building-piper-morgan/the-three-layers-c6ada97a4971,,,,,,robot-layers,2025-11-19,,
Weekly Ship #023: The Capability Sprint,shipping news,published,2025-12-19,2025-12-25,2026-01-01,,2026-01-01,https://www.linkedin.com/pulse/weekly-ship-023-capability-sprint-christian-crumlish-02ttc/,,,,piper-ship,,,
Multi-Agent Coordination at Scale: The 70% Reduction Pattern,insight,published,2025-11-01,2025-11-06,2025-12-23,https://medium.com/building-piper-morgan/multi-agent-coordination-at-scale-the-70-reduction-pattern-1f343e1ff581,2025-12-23,https://www.linkedin.com/pulse/multi-agent-coordination-scale-70-reduction-pattern-crumlish-eaoac/,,,,robot-multiscale,2025-10-04,,
The Week After,building,published,2025-12-05,2025-12-09,2025-12-23,https://medium.com/building-piper-morgan/the-week-after-500d1e637647,,,,,,robot-newdonutmachine,2025-11-19,,
Multi-Agent Coordination at Scale: The 70% Time Reduction Pattern,insight,published,2025-11-01,2025-11-06,2025-12-23,https://medium.com/building-piper-morgan/multi-agent-coordination-at-scale-the-70-reduction-pattern-1f343e1ff581,,https://www.linkedin.com/pulse/multi-agent-coordination-scale-70-reduction-pattern-crumlish-eaoac/,,,,robot-multiscale,2025-10-04,,
The Milestone Pause,building,published,2025-12-11,2025-12-15,2025-12-24,https://medium.com/building-piper-morgan/the-milestone-pause-c8d763c1a002,,,,,,robot-milestone,2025-11-19,,
Strategic Reset,building,published,2025-12-16,2025-12-18,2025-12-26,http://medium.com/building-piper-morgan/strategic-reset-ef12f52f900d,,,,,,robot-reset,2025-11-19,,
Weekly Ship #024: Consolidation,shipping news,published,2025-12-26,2026-01-01,2026-01-07,,2026-01-07,https://www.linkedin.com/pulse/weekly-ship-024-consolidation-christian-crumlish-o0tfc/,,,,piper-ship,,,
Prevention Over Cure: The Infinite ROI of Process Investment,insight,published,2025-11-04,2025-11-04,2025-12-27,https://medium.com/building-piper-morgan/prevention-over-cure-the-infinite-roi-of-process-investment-0b7eeab48abd,2025-12-27,https://www.linkedin.com/pulse/prevention-over-cure-infinite-roi-process-investment-crumlish-muhnc/,,,,robot-prevention,2025-10-04,,
When the UX Audit Says 'Stop',insight,published,2025-11-13,2025-11-14,2025-12-28,https://medium.com/building-piper-morgan/when-the-ux-audit-says-stop-ec9f4e683d15,2025-12-28,https://www.linkedin.com/pulse/when-ux-audit-says-stop-christian-crumlish-923ac/,,,,robot-dresser,2025-11-19,,
When Users Can't Discover,building,published,2025-12-20,2025-12-23,2026-01-02,https://medium.com/building-piper-morgan/when-users-cant-discover-267268cae81a,,,,,,robot-discovery,2025-11-19,,
Weekly Ship #025: The Milestone Week,shipping news,published,2026-01-02,2026-01-08,2026-01-14,,2026-01-14,https://www.linkedin.com/pulse/weekly-ship-025-milestone-week-christian-crumlish-8as5c/,,,,piper-ship,,,
Reactive vs. Systematic: A Tale of Two Approaches,insight,published,2025-11-18,2026-11-18,2026-01-03,https://medium.com/building-piper-morgan/reactive-vs-systematic-a-tale-of-two-approaches-322deab549ff,2026-01-03,https://www.linkedin.com/pulse/reactive-vs-systematic-tale-two-approaches-christian-crumlish-f1k4c/,,,,robot-mole,2025-11-19,,
Reactive vs Systematic,insight,published,2025-11-18,2025-11-18,2026-01-03,https://medium.com/building-piper-morgan/reactive-vs-systematic-a-tale-of-two-approaches-322deab549ff,,https://www.linkedin.com/pulse/reactive-vs-systematic-tale-two-approaches-christian-crumlish-f1k4c/,,,,robot-mole,2025-11-19,,
External Validation as Decision Catalyst,insight,published,2025-11-19,2025-11-20,2026-01-04,https://medium.com/building-piper-morgan/external-validation-as-decision-catalyst-d584d26511f5,2026-01-04,https://www.linkedin.com/pulse/external-validation-decision-catalyst-christian-crumlish-ftefc/,,,,robot-expert,2025-11-19,,
The Capability Sprint,building,published,2025-12-24,2025-12-28,2026-01-05,https://medium.com/building-piper-morgan/the-capability-sprint-8933b6228780,,,,,,robot-advent,2025-01-02,,
The New Year Build,building,published,2025-12-31,2025-01-01,2026-01-08,https://medium.com/building-piper-morgan/the-new-year-build-d6ede16a45e6,,,,,,robot-dashboard,2025-01-02,,
Weekly Ship #026: Seven Whys,shipping news,published,2026-01-09,2026-01-15,2026-01-20,,2026-01-20,https://www.linkedin.com/pulse/weekly-ship-026-seven-whys-christian-crumlish-ypafc/,,,,piper-ship,,,
The Completion Matrix: Why “Tests Pass” Isn’t Done,insight,published,2025-11-01,2025-11-05,2026-01-10,https://medium.com/building-piper-morgan/the-completion-matrix-why-tests-pass-isnt-done-9cdc7a60326f,2026-01-10,https://www.linkedin.com/pulse/completion-matrix-why-tests-pass-isnt-done-christian-crumlish-fvdjc/,,,,robot-house,2025-10-04,,
"The Completion Matrix: Why ""Tests Pass"" Isn't Done",insight,published,2025-11-01,2025-11-01,2026-01-10,https://medium.com/building-piper-morgan/the-completion-matrix-why-tests-pass-isnt-done-9cdc7a60326f,,https://www.linkedin.com/pulse/completion-matrix-why-tests-pass-isnt-done-christian-crumlish-fvdjc/,,,,,2025-10-04,,
The Shadow Package Problem,insight,published,2025-11-19,2025-11-19,2026-01-11,https://medium.com/building-piper-morgan/the-shadow-package-problem-30a55697431b,2026-01-11,https://www.linkedin.com/pulse/shadow-package-problem-christian-crumlish-cljic,,,,robot-package,2025-11-19,,
Stage 3 Complete,building,published,2026-01-02,2026-01-05,2026-01-12,https://medium.com/building-piper-morgan/stage-3-complete-85e2417278d6,,,,,,robot-stage3,2026-01-02,,
B1 Begins,building,published,2026-01-06,2026-01-07,2026-01-14,https://medium.com/building-piper-morgan/b1-begins-18feb0a48171,,,,,,robot-prep,2026-01-02,,
Fat Markers,insight,published,2025-11-27,2025-11-27,2026-01-17,https://medium.com/building-piper-morgan/fat-markers-and-object-models-9750471f82df,2026-01-17,https://www.linkedin.com/pulse/fat-markers-object-models-christian-crumlish-qzunc,,,,robot-markers,2025-11-19,,
Fat Markers and Object Models,insight,published,2025-11-27,2025-11-27,2026-01-17,https://medium.com/building-piper-morgan/fat-markers-and-object-models-9750471f82df,,https://www.linkedin.com/pulse/fat-markers-object-models-christian-crumlish-qzunc/,,,,robot-markers,2025-11-19,,
The Wizard's Journal,insight,published,2025-11-27,2025-11-27,2026-01-18,https://medium.com/building-piper-morgan/the-wizards-journal-f6ebfd55d0ea,2026-01-18,https://www.linkedin.com/pulse/wizards-journal-christian-crumlish-jlpnc/,,,,robot-wizard,2025-11-19,,
The August Stubs,building,published,2026-01-09,2026-01-11,2026-01-19,https://medium.com/building-piper-morgan/the-august-stubs-ff4f404639e8,,,,,,robot-stubs,2026-01-02,,
The Domain Model Disconnect,building,published,2026-01-12,2026-01-12,2026-01-21,https://medium.com/building-piper-morgan/the-domain-model-disconnect-cb49b58467a5,,,,,,robot-unfinished,2026-01-15,,
The Audit Cascade,building,published,2026-01-13,2026-01-13,2026-01-23,https://medium.com/building-piper-morgan/the-audit-cascade-1f2fae18d396,,,,,,robot-assembly,2026-01-15,,
Settings = Abdication,insight,published,2025-11-16,2025-11-16,2026-01-24,https://medium.com/building-piper-morgan/settings-abdication-2536c923a72c,2026-01-24,https://www.linkedin.com/pulse/settings-abdication-christian-crumlish-jlgac/,,,,robot-yoga,2025-11-19,,
8 Decisions in 44 Minutes,insight,published,2025-11-17,2025-11-17,2026-01-25,https://medium.com/building-piper-morgan/8-decisions-in-44-minutes-2f9dc68af576,2026-01-25,https://www.linkedin.com/pulse/8-decisions-44-minutes-christian-crumlish-mwdmc,,,,robot-gameshow,2025-11-19,,
The October Ghost,building,published,2026-01-17,2026-01-17,2026-01-26,https://medium.com/building-piper-morgan/the-october-ghost-8b2cacb686f7,,,,,,robot-ghost,2026-01-15,,
The Planning Caucus,building,published,2026-01-19,2026-01-19,2026-01-27,https://medium.com/building-piper-morgan/the-planning-caucus-3a30fdc2ab51,,,,,,robot-caucus,2026-01-15,,
The CLAUDE.md paradox,building,published,2026-01-22,2026-01-23,2026-01-30,https://medium.com/building-piper-morgan/the-claude-md-paradox-27072f2228e8,,,,,,robot-alarm,2026-01-15,,
The Completion Discipline,insight,published,2025-11-13,2025-11-13,2026-01-31,https://medium.com/building-piper-morgan/the-completion-discipline-102d9414d33a,,https://www.linkedin.com/pulse/completion-discipline-christian-crumlish-scxic/,,,,robot-finish,2025-11-19,,
75% Complete,insight,published,2025-12-04,2025-12-04,2026-02-01,https://medium.com/building-piper-morgan/75-complete-bfced5dfa18b,,https://www.linkedin.com/pulse/75-complete-christian-crumlish-62ekc/,,,,robot-75,2025-11-19,,
The MVP Rubric,building,published,2026-01-26,2026-01-26,2026-02-02,https://medium.com/building-piper-morgan/the-mvp-rubric-3432bdf60783,,,,,,robot-undoor,2026-01-15,,
The Cathedral Release,building,published,2026-01-25,2026-01-27,2026-02-05,https://medium.com/building-piper-morgan/the-cathedral-release-3178cc624b2c,,,,,,robot-cutaway,2026-01-15,,
When the Vision Gets Flattened,insight,published,2025-11-25,2025-11-25,2026-02-07,https://medium.com/building-piper-morgan/when-vision-gets-flattened-0534a41dc6ce,,https://www.linkedin.com/pulse/when-vision-gets-flattened-christian-crumlish-9ynhc/,insight,,,robot-flat,2025-11-19,,
Entities Experience Moments in Places,insight,published,2026-01-19,2026-01-19,2026-02-08,https://medium.com/building-piper-morgan/entities-experience-moments-in-places-24c2291bfbb6,,https://www.linkedin.com/pulse/entities-experience-moments-places-christian-crumlish-pwpzc/,,,,robot-world,2026-01-15,,
The Calendar That Wasn't Mine,building,published,2026-01-28,2026-01-28,2026-02-10,https://medium.com/building-piper-morgan/the-calendar-that-wasnt-mine-4a680a0aec38,,,,,,robot-tenant,2026-01-15,,
The Drift We Didn't See,building,published,2026-01-30,2026-02-03,2026-02-12,https://medium.com/building-piper-morgan/the-drift-we-didnt-see-6cc6f11623cf,,,,,,robot-clock,2026-01-15,,
Investigation as Investment,insight,published,2025-11-23,2025-11-25,2026-02-14,https://medium.com/building-piper-morgan/investigation-as-investment-saving-time-in-advance-d416bebffbf6,,https://www.linkedin.com/pulse/investigation-investment-saving-time-advance-christian-crumlish-h1jjc/,,,,robot-xray,2025-11-19,,
"Analysis as Acceleration, Not Delay",insight,published,2025-12-08,2025-12-08,2026-02-15,https://medium.com/building-piper-morgan/analysis-as-acceleration-not-delay-f86a6e7fc648,,https://www.linkedin.com/pulse/analysis-acceleration-delay-christian-crumlish-ghhfc/,,,,robot-maze,2025-11-19,,
Sweeping for Signal,building,published,2026-02-03,2026-02-04,2026-02-17,https://medium.com/building-piper-morgan/sweeping-for-signal-8678a6046470,,,,,,robot-brooms,2026-01-15,,
The Thread and the Weave,building,published,2026-02-05,2026-02-09,2026-02-19,https://medium.com/building-piper-morgan/the-thread-and-the-weave-cd427792496f,,,,,,robot-weave,2026-01-15,,
The Forcing Function,insight,published,2026-01-30,2026-01-30,2026-02-21,https://medium.com/building-piper-morgan/the-forcing-function-c2396c74cb6d,,https://www.linkedin.com/pulse/forcing-function-christian-crumlish-p1hxc/,,,,robot-jig,2026-01-15,,
Upstream Coordination Beats Conflict Resolutioon,insight,published,2025-11-29,2025-11-29,2026-02-22,https://medium.com/building-piper-morgan/upstream-coordination-not-conflict-resolution-5b7215d535cf,,https://www.linkedin.com/pulse/upstream-coordination-conflict-resolution-christian-crumlish-xlslc/,,,,robot-upstream,2025-11-19,,
The Cathedral in Winter,building,published,2026-02-10,2026-02-13,2026-02-24,https://medium.com/building-piper-morgan/the-cathedral-in-winter-430f3607795d,,,,,,robot-flu,2026-01-15,,
The Paradox of Detail,insight,published,2026-01-26,2026-01-26,2026-02-28,https://medium.com/building-piper-morgan/the-paradox-of-detail-6a7959e826f7,,https://www.linkedin.com/pulse/paradox-detail-christian-crumlish-nzeac/,,,,robot-sticky,2026-01-15,,
Priority Is Not Pace,insight,published,2025-12-04,2025-12-04,2026-03-01,https://medium.com/building-piper-morgan/priority-is-not-pace-405c1678c9af,,https://www.linkedin.com/pulse/priority-pace-christian-crumlish-cgmec/,,,,robot-pace,2025-11-19,,
The Assembly Assumption,building,published,2026-02-14,2026-02-20,2026-03-03,https://medium.com/building-piper-morgan/the-assembly-assumption-70db03f45991,,,,,,robot-assembly,2026-01-15,,
The Stranger Test,building,published,2026-02-21,2026-02-24,2026-03-05,https://medium.com/building-piper-morgan/the-stranger-test-e39247492342,,,,,,robot-crooked,2026-01-15,,
8 Hours vs 3 Weeks,insight,published,2025-11-22,2025-11-22,2026-03-07,https://medium.com/building-piper-morgan/8-hours-vs-3-weeks-when-preparation-becomes-speed-a7a50c14ae0f,,https://www.linkedin.com/pulse/grammar-decision-tool-christian-crumlish-lqxfc/?trackingId=y%2BM63DoeTGe5wHEnPD5bmg%3D%3D,,,,robot-dominos,2025-11-19,,
Grammar as Decision Tool,insight,published,2026-01-27,2026-01-27,2026-03-08,https://medium.com/building-piper-morgan/grammar-as-decision-tool-845966d4f412,,https://www.linkedin.com/pulse/grammar-decision-tool-christian-crumlish-lqxfc/,,,,ai-pipes,2026-01-15,,
When the Tokens Vanished (aka the tokens that vanished),building,published,2026-02-25,2026-02-25,2026-03-11,https://medium.com/building-piper-morgan/when-the-tokens-vanished-3a6aad13371c,,,,,,ai-pipes,,,
Architectural Astronauting,insight,published,2025-11-22,2025-11-22,2026-03-14,https://medium.com/building-piper-morgan/architectural-astronauting-829225e64e3f,,https://www.linkedin.com/pulse/architectural-astronauting-christian-crumlish-isijc/,,,,ai-astronaut,2025-11-19,,
"15 Sessions, Fast Recovery",insight,drafted,2025-11-19,2025-11-20,,,,,,,,,2025-11-19,,
Project Biorhythms,insight,drafted,2025-11-22,2025-11-22,,,,,,,,,2025-11-19,,
The Inchworm Position,insight,drafted,2025-11-23,2025-11-22,,,,,,,,,2025-11-19,,
Relationship-first Ethics,insight,drafted,2025-11-30,2025-11-30,,,,,,,,,2025-11-19,,
The Triad Model,insight,drafted,2025-12-02,2025-12-02,,,,,,,,,2025-11-19,,
Be Prepared (Preparatory Work as Valuable Work),insight,drafted,2025-12-09,2025-12-09,,,,,,,,,2025-11-19,,
Five Whys for Design Decisions,insight,drafted,2025-12-20,2025-12-20,,,,,,,,,2025-01-15,,
Archaeological Debugging,insight,queued,2025-12-22,2025-12-22,2026-04-12,,,,,,,,2025-01-15,,
